timestamp,mac_address,crop_number,date,time,soil_moisture,soil_nitrogen,soil_phosphorus,soil_potassium,soil_temperature,soil_conductivity,soil_ph,air_temperature,air_humidity
1755627637.432371,F4:65:0B:54:74:58,2,,,34.8,19,26,64,29.0,34.8,7.6,30.9,59.7
1755627678.8155327,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,59.7
1755627720.1990263,F4:65:0B:54:74:58,2,,,34.8,19,26,64,29.0,34.8,7.6,30.9,59.6
1755627761.5841327,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,59.7
1755627844.352798,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.8,59.8
1755627885.7400696,F4:65:0B:54:74:58,2,,,34.8,19,26,64,29.0,34.8,7.6,30.9,59.8
1755627927.125432,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.8,59.8
1755627968.5102983,F4:65:0B:54:74:58,2,,,34.8,19,26,64,29.0,34.8,7.6,30.9,59.7
1755628009.8954,F4:65:0B:54:74:58,2,,,34.8,19,26,64,29.0,34.8,7.6,30.9,59.7
1755628051.2842727,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.8,59.7
1755628092.66263,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.9,59.8
1755628134.048266,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.8,34.7,7.6,30.9,59.8
1755628175.4312153,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,59.7
1755628216.8169966,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.9,59.8
1755628258.200341,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,59.7
1755628299.584125,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.9,59.8
1755628340.9760215,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.9,59.9
1755628382.3556838,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.8,59.8
1755628423.7388735,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.8,34.7,7.6,30.9,59.8
1755628465.124152,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,59.8
1755628506.5077002,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.9,59.9
1755628547.8916013,F4:65:0B:54:74:58,2,,,34.6,19,26,64,29.0,34.6,7.6,30.9,59.7
1755628630.6660519,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.8,59.7
1755628672.0437522,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.9,59.8
1755628713.4303777,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.8,34.7,7.6,30.8,59.8
1755628754.8150213,F4:65:0B:54:74:58,2,,,34.6,19,26,64,28.8,34.6,7.6,30.9,59.8
1755628796.200277,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,59.8
1755628837.5855079,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,59.9
1755628878.9703894,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.9,59.8
1755628920.3586757,F4:65:0B:54:74:58,2,,,34.6,19,26,64,29.0,34.6,7.6,30.8,59.9
1755628961.739596,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.9,59.9
1755629003.1226566,F4:65:0B:54:74:58,2,,,34.5,19,26,64,28.9,34.5,7.6,30.9,59.8
1755629044.5099766,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.8,34.7,7.6,30.9,59.9
1755629085.8933747,F4:65:0B:54:74:58,2,,,34.5,19,26,64,28.8,34.5,7.6,30.9,59.9
1755629127.2786663,F4:65:0B:54:74:58,2,,,34.6,19,26,64,28.8,34.6,7.6,30.8,59.9
1755629168.6628284,F4:65:0B:54:74:58,2,,,34.6,19,26,64,28.9,34.6,7.6,30.8,59.9
1755629210.0488076,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.8,60.0
1755629251.4319956,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.8,59.9
1755629292.8160644,F4:65:0B:54:74:58,2,,,34.8,19,26,64,28.9,34.8,7.6,30.8,59.9
1755629334.2018225,F4:65:0B:54:74:58,2,,,34.5,19,26,64,28.9,34.5,7.6,30.9,59.9
1755629375.585302,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.8,59.9
1755629416.9696417,F4:65:0B:54:74:58,2,,,34.5,19,26,64,29.0,34.5,7.6,30.8,60.0
1755629458.3551767,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,60.0
1755629499.7420056,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.8,60.0
1755629541.1234252,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.9,60.1
1755629582.5103033,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,60.0
1755629623.894309,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.8,60.0
1755629665.2795706,F4:65:0B:54:74:58,2,,,34.6,19,26,64,28.9,34.6,7.6,30.9,60.0
1755629706.6628344,F4:65:0B:54:74:58,2,,,34.6,19,26,64,29.0,34.6,7.6,30.9,60.1
1755629748.053821,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.9,60.1
1755629789.4345872,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,60.0
1755629830.8176003,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,59.9
1755629872.2036848,F4:65:0B:54:74:58,2,,,34.6,19,26,64,29.0,34.6,7.6,30.8,60.0
1755629913.58901,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.8,60.1
1755629954.9737258,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,60.0
1755629996.3557343,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.8,60.0
1755630037.7423697,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.9,59.9
1755630079.125737,F4:65:0B:54:74:58,2,,,34.6,19,26,64,29.0,34.6,7.6,30.9,59.8
1755630120.5116966,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.8,59.9
1755630161.8963208,F4:65:0B:54:74:58,2,,,34.4,19,26,64,29.0,34.4,7.6,30.8,59.7
1755630203.281042,F4:65:0B:54:74:58,2,,,34.5,19,26,64,28.9,34.5,7.6,30.8,60.0
1755630244.6649659,F4:65:0B:54:74:58,2,,,34.5,19,26,64,28.9,34.5,7.6,30.8,60.0
1755630286.0484805,F4:65:0B:54:74:58,2,,,34.4,19,26,64,29.0,34.4,7.6,30.9,60.0
1755630327.4328184,F4:65:0B:54:74:58,2,,,34.5,19,26,64,29.0,34.5,7.6,30.8,60.0
1755630368.8176064,F4:65:0B:54:74:58,2,,,34.6,19,26,64,28.9,34.6,7.6,30.8,60.0
1755630410.2017777,F4:65:0B:54:74:58,2,,,34.4,19,26,64,29.0,34.4,7.6,30.9,60.1
1755630451.5853271,F4:65:0B:54:74:58,2,,,34.5,19,26,64,29.0,34.5,7.6,30.8,60.0
1755630492.971279,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.8,60.0
1755630534.3549993,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.8,59.9
1755630575.7386749,F4:65:0B:54:74:58,2,,,34.6,19,26,64,29.0,34.6,7.6,30.8,60.0
1755630617.123381,F4:65:0B:54:74:58,2,,,34.5,19,26,64,28.9,34.5,7.6,30.9,60.1
1755630658.509422,F4:65:0B:54:74:58,2,,,34.5,19,26,64,28.9,34.5,7.6,30.9,60.1
1755630699.89416,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.8,60.2
1755630741.2781045,F4:65:0B:54:74:58,2,,,34.4,19,26,64,28.9,34.4,7.6,30.8,60.2
1755630782.6617618,F4:65:0B:54:74:58,2,,,34.6,19,26,64,29.0,34.6,7.6,30.8,60.2
1755630824.0459096,F4:65:0B:54:74:58,2,,,34.6,19,26,64,28.9,34.6,7.6,30.9,60.2
1755630865.4291828,F4:65:0B:54:74:58,2,,,34.7,19,26,64,28.9,34.7,7.6,30.8,60.2
1755630906.8132792,F4:65:0B:54:74:58,2,,,34.4,19,26,64,28.9,34.4,7.6,30.9,60.2
1755630948.1987324,F4:65:0B:54:74:58,2,,,34.4,19,26,64,29.0,34.4,7.6,30.8,60.2
1755630989.5815015,F4:65:0B:54:74:58,2,,,34.6,19,26,64,28.9,34.6,7.6,30.8,60.2
1755631030.967249,F4:65:0B:54:74:58,2,,,34.7,19,26,64,29.0,34.7,7.6,30.8,60.1
1755631072.352252,F4:65:0B:54:74:58,2,,,34.5,19,26,64,29.0,34.5,7.6,30.9,60.3
1755631113.7343254,F4:65:0B:54:74:58,2,,,34.4,19,26,64,29.0,34.4,7.6,30.9,60.3
1755631155.1188104,F4:65:0B:54:74:58,2,,,34.6,19,26,64,29.0,34.6,7.6,30.9,60.3
1755631196.5032651,F4:65:0B:54:74:58,2,,,34.5,19,26,64,28.9,34.5,7.6,30.9,60.2
1755631237.8906665,F4:65:0B:54:74:58,2,,,34.4,19,26,64,29.0,34.4,7.6,30.9,60.3
1755631279.2720373,F4:65:0B:54:74:58,2,,,34.5,19,26,64,28.9,34.5,7.6,30.8,60.2
1755631320.6568701,F4:65:0B:54:74:58,2,,,34.6,19,26,64,29.1,34.6,7.6,30.8,60.2
1755631362.041963,F4:65:0B:54:74:58,2,,,34.6,19,26,64,28.9,34.6,7.6,30.8,60.3
1755631403.4267101,F4:65:0B:54:74:58,2,,,34.4,19,26,64,29.0,34.4,7.6,30.8,60.2
1755631444.8122554,F4:65:0B:54:74:58,2,,,34.4,19,26,64,29.0,34.4,7.6,30.8,60.3
1755631486.1983807,F4:65:0B:54:74:58,2,,,34.4,19,26,64,28.9,34.4,7.6,30.8,60.2
1755631527.5831482,F4:65:0B:54:74:58,2,,,34.4,19,26,64,29.0,34.4,7.6,30.8,60.3
1755631568.9674506,F4:65:0B:54:74:58,2,,,34.5,19,26,64,28.9,34.5,7.6,30.9,60.4
